10,501,0,22/07/2016,01:15:19,80001380,00IPP350  ,          
10,801,0,22/07/2016,01:19:56,71087326,00IPP350  ,          
10,802,0,05/08/2016,13:01:26,80062469,00IPP350  ,          
10,803,0,05/08/2016,12:56:47,71193334,00IPP350  ,          
11,131,0,09/06/2016,01:17:40,71018684,00IPP350  ,          
11,132,0,09/06/2016,01:17:39,71012973,00IPP350  ,          
11,133,0,09/06/2016,01:15:38,81114364,00IPP350  ,          
12,131,0,03/06/2016,01:55:41,71086688,00IPP350  ,          
12,132,0,03/06/2016,01:55:36,80062596,00IPP350  ,          
12,133,0,03/06/2016,01:55:47,71036428,00IPP350  ,          
12,134,0,03/06/2016,01:54:29,71036870,00IPP350  ,          
12,135,0,03/06/2016,08:38:17,70722403,00IPP350  ,          
12,136,0,03/06/2016,01:56:05,71080824,00IPP350  ,          
12,137,0,03/06/2016,01:55:29,71086848,00IPP350  ,          
12,139,0,03/06/2016,01:54:29,70722432,00IPP350  ,          
12,140,0,31/08/2016,10:15:35,71019485,00IPP350  ,          
12,141,0,03/06/2016,01:55:09,80001104,00IPP350  ,          
12,142,0,03/06/2016,01:54:29,80007145,00IPP350  ,          
12,143,0,03/06/2016,01:54:27,71017300,00IPP350  ,          
12,144,0,03/06/2016,01:54:45,70997842,00IPP350  ,          
12,145,0,03/06/2016,01:55:34,71039878,00IPP350  ,          
12,147,0,03/06/2016,01:54:51,71044707,00IPP350  ,          
12,148,0,03/06/2016,01:54:40,70809133,00IPP350  ,          
12,149,0,03/06/2016,01:54:46,80078471,00IPP350  ,          
12,150,0,31/08/2016,07:28:02,70721267,00IPP350  ,          
12,151,0,03/08/2016,12:51:22,70805208,00IPP350  ,          
12,152,0,03/06/2016,01:55:41,71085832,00IPP350  ,          
12,153,0,03/06/2016,01:54:46,71051673,00IPP350  ,          
12,154,0,03/06/2016,01:54:46,71014996,00IPP350  ,          
12,155,0,03/06/2016,01:54:47,71043382,00IPP350  ,          
12,156,0,03/06/2016,01:55:31,70808937,00IPP350  ,          
12,186,0,03/06/2016,01:55:45,71042560,00IPP350  ,          
12,501,0,03/06/2016,01:47:37,71087365,00IPP350  ,          
14,131,0,01/08/2016,12:01:28,71192722,00IPP350  ,          
14,132,0,01/07/2016,01:52:38,71127566,00IPP350  ,          
14,133,0,01/07/2016,01:48:59,71198969,00IPP350  ,          
14,134,0,03/09/2016,06:42:03,70805243,00IPP350  ,          
14,135,0,01/07/2016,01:49:03,71131529,00IPP350  ,          
14,136,0,01/07/2016,01:51:56,71159737,00IPP350  ,          
14,138,0,01/07/2016,01:51:46,71042380,00IPP350  ,          
14,139,0,01/08/2016,11:59:56,71131229,00IPP350  ,          
14,140,0,01/07/2016,01:46:15,71157780,00IPP350  ,          
14,141,0,01/07/2016,01:52:10,70721268,00IPP350  ,          
14,142,0,01/08/2016,11:49:15,71131641,00IPP350  ,          
14,143,0,02/09/2016,10:50:24,81441078,00IPP350  ,          
14,144,0,01/07/2016,01:49:01,71255756,00IPP350  ,          
14,145,0,01/07/2016,01:50:39,71032736,00IPP350  ,          
14,176,0,01/07/2016,01:49:19,71194107,00IPP350  ,          
14,501,0,01/08/2016,11:40:31,71130827,00IPP350  ,          
16,131,0,10/06/2016,01:36:16,80016062,00IPP350  ,          
16,500,0,10/06/2016,01:30:13,80016019,00IPP350  ,          
16,501,0,10/06/2016,01:29:54,71160596,00IPP350  ,          
17,131,0,09/06/2016,01:18:50,71010447,00IPP350  ,          
17,132,0,09/06/2016,01:18:44,80015912,00IPP350  ,          
17,133,0,09/06/2016,01:18:45,80015421,00IPP350  ,          
17,134,0,09/06/2016,01:18:43,70722215,00IPP350  ,          
18,131,0,07/07/2016,01:47:18,71038798,00IPP350  ,          
18,132,0,07/07/2016,01:48:22,80016090,00IPP350  ,          
18,500,0,07/07/2016,01:41:43,80007372,00IPP350  ,          
18,501,0,07/07/2016,01:41:42,71039675,00IPP350  ,          
19,131,0,09/06/2016,01:52:33,80059618,00IPP350  ,          
19,500,0,09/06/2016,01:46:55,80048760,00IPP350  ,          
19,501,0,09/06/2016,01:46:45,71087356,00IPP350  ,          
20,132,0,10/06/2016,01:48:40,71031363,00IPP350  ,          
20,133,0,10/06/2016,01:46:28,71039589,00IPP350  ,          
20,134,0,10/06/2016,01:48:40,71086360,00IPP350  ,          
20,135,0,10/06/2016,01:48:40,71017222,00IPP350  ,          
20,136,0,10/06/2016,01:46:29,70722793,00IPP350  ,          
20,137,0,10/06/2016,01:47:52,71081447,00IPP350  ,          
20,138,0,10/06/2016,01:47:52,71082083,00IPP350  ,          
20,140,0,10/06/2016,10:07:49,71080870,00IPP350  ,          
20,141,0,10/06/2016,01:48:40,70723238,00IPP350  ,          
20,142,0,10/06/2016,01:48:40,71051291,00IPP350  ,          
20,143,0,28/07/2016,14:20:06,71087069,00IPP350  ,          
20,144,0,10/06/2016,01:46:28,71087239,00IPP350  ,          
20,145,0,10/06/2016,01:49:58,71038059,00IPP350  ,          
20,146,0,10/06/2016,01:48:40,70720138,00IPP350  ,          
20,150,0,10/06/2016,01:49:53,71084716,00IPP350  ,          
20,151,0,30/07/2016,17:21:26,71434923,00IPP350  ,          
20,190,0,10/06/2016,01:53:59,71087857,00IPP350  ,          
20,501,0,10/06/2016,01:35:57,71084768,00IPP350  ,          
21,131,0,10/06/2016,01:19:29,80016102,00IPP350  ,          
21,132,0,05/07/2016,13:14:17,80077477,00IPP350  ,          
21,133,0,10/06/2016,01:19:22,71085470,00IPP350  ,          
21,134,0,10/06/2016,01:19:22,80016152,00IPP350  ,          
21,136,0,05/07/2016,14:35:11,80006890,00IPP350  ,          
22,131,0,09/06/2016,01:52:17,71014218,00IPP350  ,          
22,500,0,09/06/2016,01:46:24,80015185,00IPP350  ,          
22,501,0,09/06/2016,01:46:21,71083918,00IPP350  ,          
23,131,0,25/08/2016,07:31:52,81925128,00IPP350  ,          
23,133,0,29/08/2016,10:37:01,70720079,00IPP350  ,          
23,134,0,29/08/2016,10:38:57,71087768,00IPP350  ,          
23,135,0,21/07/2016,10:29:05,71015636,00IPP350  ,          
23,139,0,25/08/2016,05:23:42,71032290,00IPP350  ,          
23,141,0,21/07/2016,10:35:12,71084959,00IPP350  ,          
23,142,0,21/07/2016,10:37:21,80015403,00IPP350  ,          
23,143,0,21/07/2016,10:27:06,71037261,00IPP350  ,          
23,144,0,21/07/2016,10:38:53,71024981,00IPP350  ,          
23,146,0,13/09/2016,10:56:17,71086487,00IPP350  ,          
23,147,0,21/07/2016,10:40:40,71086526,00IPP350  ,          
23,148,0,21/07/2016,10:29:10,80078111,00IPP350  ,          
23,149,0,25/08/2016,08:07:54,71025508,00IPP350  ,          
23,150,0,21/07/2016,10:38:34,71040043,00IPP350  ,          
23,152,0,13/09/2016,11:10:23,71078826,00IPP350  ,          
23,153,0,21/07/2016,10:36:14,70723233,00IPP350  ,          
23,155,0,21/07/2016,10:42:12,70637704,00IPP350  ,          
23,157,0,13/09/2016,11:08:52,71045084,00IPP350  ,          
23,158,0,25/08/2016,04:26:42,71082074,00IPP350  ,          
23,159,0,25/08/2016,04:26:25,71025532,00IPP350  ,          
23,160,0,21/07/2016,10:38:46,71087765,00IPP350  ,          
23,161,0,21/07/2016,10:38:42,71045488,00IPP350  ,          
23,170,0,21/07/2016,10:30:26,71081230,00IPP350  ,          
23,172,0,21/07/2016,10:36:55,71024890,00IPP350  ,          
23,180,0,25/07/2016,18:35:14,81941476,00IPP350  ,          
23,181,0,30/07/2016,12:28:15,71085322,00IPP350  ,          
23,189,0,21/07/2016,10:35:05,71087375,00IPP350  ,          
23,190,0,21/07/2016,10:49:17,80021211,00IPP350  ,          
23,191,0,21/07/2016,10:41:20,71080881,00IPP350  ,          
23,501,0,21/07/2016,11:14:32,71087283,00IPP350  ,          
23,801,0,26/07/2016,19:45:47,71085488,00IPP350  ,          
23,802,0,25/07/2016,11:28:04,81941443,00IPP350  ,          
23,803,0,27/07/2016,02:29:26,71085795,00IPP350  ,          
23,804,0,27/07/2016,09:02:24,81928828,00IPP350  ,          
23,805,0,27/07/2016,09:03:04,81941495,00IPP350  ,          
